sentence	sentence_id	locale	reason
Posso ouvir o mais novo canto de Jeremy Taggart no Deezer?	0da16ec0ea2946277a4eccc5dc29313b1d3d665a68cf1569594001a165b831c1	pt	grammar-or-spelling
Posso ouvir o mais novo canto de Jeremy Taggart no Deezer?	0da16ec0ea2946277a4eccc5dc29313b1d3d665a68cf1569594001a165b831c1	pt	difficult-pronounce
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	grammar-or-spelling
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	grammar-or-spelling
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	different-language
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	difficult-pronounce
Imediatamente sentiu que o Sr. Ashby lhe fizera um grande desserviço.	3c8e92a765d62a38577c662804eea43dc7f5f88ebc8be100d2f85ddd7d3c5451	pt	grammar-or-spelling
Imediatamente sentiu que o Sr. Ashby lhe fizera um grande desserviço.	3c8e92a765d62a38577c662804eea43dc7f5f88ebc8be100d2f85ddd7d3c5451	pt	different-language
Imediatamente sentiu que o Sr. Ashby lhe fizera um grande desserviço.	3c8e92a765d62a38577c662804eea43dc7f5f88ebc8be100d2f85ddd7d3c5451	pt	difficult-pronounce
Você sabe todos os presidentes to Estados Unidos?	1a938ffa3eded2764fa1653497c7ba2da35d1923273972f492d3b9a39badf7c0	pt	grammar-or-spelling
É chuvoso em Greely Center?	42340b74a6d80ced16fe0c35f364d60c22fc936016146e1b7c3cccc66b4a5025	pt	grammar-or-spelling
É chuvoso em Greely Center?	42340b74a6d80ced16fe0c35f364d60c22fc936016146e1b7c3cccc66b4a5025	pt	different-language
É chuvoso em Greely Center?	42340b74a6d80ced16fe0c35f364d60c22fc936016146e1b7c3cccc66b4a5025	pt	difficult-pronounce
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	difficult-pronounce
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	different-language
adicione Black Yankee Rock interpretado por Pop Punk's Not Dead na minha playlist	3364cd7ee331b77a927ed832741efce2f71a6ace016d346c483641f91ce8394b	pt	grammar-or-spelling
Eu quero ouvir músicas do álbum Lotus Flower de Andy Mccoy	a068d238514f081908b092ed71137a9930015993bf8b12201dc32ff290fc331a	pt	different-language
Eu quero ouvir músicas do álbum Lotus Flower de Andy Mccoy	a068d238514f081908b092ed71137a9930015993bf8b12201dc32ff290fc331a	pt	difficult-pronounce
Eu quero ouvir músicas do álbum Lotus Flower de Andy Mccoy	a068d238514f081908b092ed71137a9930015993bf8b12201dc32ff290fc331a	pt	grammar-or-spelling
Montras em uma rua quase vazia? Uma pessoa empurrando um carrinho está à distância.	09a5903124392fae2369a80a02765ee927c600a9bd8f96a6e8478a2be1ef9cad	pt	grammar-or-spelling
Montras em uma rua quase vazia? Uma pessoa empurrando um carrinho está à distância.	09a5903124392fae2369a80a02765ee927c600a9bd8f96a6e8478a2be1ef9cad	pt	different-language
Montras em uma rua quase vazia? Uma pessoa empurrando um carrinho está à distância.	09a5903124392fae2369a80a02765ee927c600a9bd8f96a6e8478a2be1ef9cad	pt	difficult-pronounce
Tocar Enquanto esperávamos por Sippie Wallace no Vimeo	656f1393d6052683b9cc50e7dc1ea5bd2d2d81ef0a05fa6ecd709ba0457fe496	pt	grammar-or-spelling
Tocar Enquanto esperávamos por Sippie Wallace no Vimeo	656f1393d6052683b9cc50e7dc1ea5bd2d2d81ef0a05fa6ecd709ba0457fe496	pt	difficult-pronounce
Tocar Enquanto esperávamos por Sippie Wallace no Vimeo	656f1393d6052683b9cc50e7dc1ea5bd2d2d81ef0a05fa6ecd709ba0457fe496	pt	different-language
April abraçou seu cordeiro.	311b60a8eb68bd0a9950e18788c8b0158c82eed02f31c9fd0f4cef1e14885756	pt	grammar-or-spelling
April abraçou seu cordeiro.	311b60a8eb68bd0a9950e18788c8b0158c82eed02f31c9fd0f4cef1e14885756	pt	different-language
April abraçou seu cordeiro.	311b60a8eb68bd0a9950e18788c8b0158c82eed02f31c9fd0f4cef1e14885756	pt	difficult-pronounce
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	grammar-or-spelling
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	different-language
o Planetário Calouste Gulbenkian está aberto.	20e6c3f6eb44ae8b19451d90fc5a2bd1e8d1828158bc49747aa530216226e776	pt	difficult-pronounce
Pastores alemães correndo em um piso verde, enquanto um grande grupo de pessoas olhar.	6316a014f1fa5a990a13422f0c98e29e89cad1ba5ae79217340968e81d5f8f7d	pt	grammar-or-spelling
Adicione a faixa da brat à lista de reprodução Soak Up The Sun.	e5e1b316b5777bb54a3a28472ced4b7ffc286779f45b130da30733cd329b2387	pt	grammar-or-spelling
Adicione a faixa da brat à lista de reprodução Soak Up The Sun.	e5e1b316b5777bb54a3a28472ced4b7ffc286779f45b130da30733cd329b2387	pt	different-language
Adicione a faixa da brat à lista de reprodução Soak Up The Sun.	e5e1b316b5777bb54a3a28472ced4b7ffc286779f45b130da30733cd329b2387	pt	difficult-pronounce
Por favor, encontre a fotografia Rounin.	df5aff19b4c8de2828a11c73335160aae98933404c6566efca10405682127c0b	pt	different-language
Por favor, encontre a fotografia Rounin.	df5aff19b4c8de2828a11c73335160aae98933404c6566efca10405682127c0b	pt	difficult-pronounce
Por favor, encontre a fotografia Rounin.	df5aff19b4c8de2828a11c73335160aae98933404c6566efca10405682127c0b	pt	grammar-or-spelling
mostre-me a programação da Duquesa de Langeais no meu cinema	e98bd4c92f76ebca009818fbb8ba9da4cc30095f5162c3d4fd1f25f25da3ed5e	pt	grammar-or-spelling
mostre-me a programação da Duquesa de Langeais no meu cinema	e98bd4c92f76ebca009818fbb8ba9da4cc30095f5162c3d4fd1f25f25da3ed5e	pt	different-language
mostre-me a programação da Duquesa de Langeais no meu cinema	e98bd4c92f76ebca009818fbb8ba9da4cc30095f5162c3d4fd1f25f25da3ed5e	pt	difficult-pronounce
Eu tenho uma casa em Luzhou.	52cc3e6f1e693d7b249227e5d56b9a67edf36052b8d4f458bb40067d249c0650	pt	grammar-or-spelling
Eu tenho uma casa em Luzhou.	52cc3e6f1e693d7b249227e5d56b9a67edf36052b8d4f458bb40067d249c0650	pt	different-language
Eu tenho uma casa em Luzhou.	52cc3e6f1e693d7b249227e5d56b9a67edf36052b8d4f458bb40067d249c0650	pt	difficult-pronounce
Pastores alemães correndo em um piso verde, enquanto um grande grupo de pessoas olhar.	6316a014f1fa5a990a13422f0c98e29e89cad1ba5ae79217340968e81d5f8f7d	pt	grammar-or-spelling
Lápis abaixo do tempo de? acabou.	28c9a9e4dead3a588a26c5b7af4eaa792c6ba9cf4f4804aa1272bbaea7e408f3	pt	grammar-or-spelling
Por favor, procure o programa de televisão Jenny of the Prairie.	ef12d8438b8d89f33da6336d08b1f23225d64c9bf42bf4ddb6cf4ce923621649	pt	grammar-or-spelling
Por favor, procure o programa de televisão Jenny of the Prairie.	ef12d8438b8d89f33da6336d08b1f23225d64c9bf42bf4ddb6cf4ce923621649	pt	different-language
Por favor, procure o programa de televisão Jenny of the Prairie.	ef12d8438b8d89f33da6336d08b1f23225d64c9bf42bf4ddb6cf4ce923621649	pt	difficult-pronounce
Licorice é um alimento preto mastigável.	256368c499d15143c673a07a06fc6321b1f96a22eae65d4f38b3a6b89421b68f	pt	grammar-or-spelling
Lápis abaixo do tempo de? acabou.	28c9a9e4dead3a588a26c5b7af4eaa792c6ba9cf4f4804aa1272bbaea7e408f3	pt	grammar-or-spelling
Por favor, encontre o trabalho? The Burning World.	b2fe8019091135695ccda8f3c6d6b3bc12dddbff67a5bd50b930b3f42190f331	pt	grammar-or-spelling
Por favor, encontre o trabalho? The Burning World.	b2fe8019091135695ccda8f3c6d6b3bc12dddbff67a5bd50b930b3f42190f331	pt	different-language
Por favor, encontre o trabalho? The Burning World.	b2fe8019091135695ccda8f3c6d6b3bc12dddbff67a5bd50b930b3f42190f331	pt	difficult-pronounce
Sacramento, em Calafornia, provavelmente terá conexão de alta velocidade em breve.	294f348078f15f2d34cfece45df2a5a2f30c991ac6c91e23219296d205e54a96	pt	grammar-or-spelling
Sacramento, em Calafornia, provavelmente terá conexão de alta velocidade em breve.	294f348078f15f2d34cfece45df2a5a2f30c991ac6c91e23219296d205e54a96	pt	different-language
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	grammar-or-spelling
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	different-language
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	difficult-pronounce
Encontre-me o romance chamado Ressha Sentai ToQger	9ef76cd8b54f5c4eef86c41b12a141507c03818c9f472153720a8288d52b8cff	pt	grammar-or-spelling
Encontre-me o romance chamado Ressha Sentai ToQger	9ef76cd8b54f5c4eef86c41b12a141507c03818c9f472153720a8288d52b8cff	pt	different-language
Encontre-me o romance chamado Ressha Sentai ToQger	9ef76cd8b54f5c4eef86c41b12a141507c03818c9f472153720a8288d52b8cff	pt	difficult-pronounce
Sacramento, em Calafornia, provavelmente terá conexão de alta velocidade em breve.	294f348078f15f2d34cfece45df2a5a2f30c991ac6c91e23219296d205e54a96	pt	grammar-or-spelling
Adicionar esta música tomoyasu hotei à minha playlist de concentração	32b1da0825adc54295bd27263272115dc27fd93bcf5c991be99510e29b449ba5	pt	grammar-or-spelling
Adicionar esta música tomoyasu hotei à minha playlist de concentração	32b1da0825adc54295bd27263272115dc27fd93bcf5c991be99510e29b449ba5	pt	different-language
Adicionar esta música tomoyasu hotei à minha playlist de concentração	32b1da0825adc54295bd27263272115dc27fd93bcf5c991be99510e29b449ba5	pt	difficult-pronounce
Como Peter Lovelace conseguiu essa arma?	1677eb7f6f7db119f42f6652bba3493c894939ea0c259a4799be5cb25f0765de	pt	grammar-or-spelling
Como Peter Lovelace conseguiu essa arma?	1677eb7f6f7db119f42f6652bba3493c894939ea0c259a4799be5cb25f0765de	pt	different-language
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	grammar-or-spelling
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	different-language
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	difficult-pronounce
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	grammar-or-spelling
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	different-language
Eu me encontrei com Aditya na festa e conversamos por horas.	649659118c1450ae5cac66cbefcfdd711439b996034a390f949da8b250770b0c	pt	difficult-pronounce
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	different-language
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	grammar-or-spelling
Eu quero ver o Michel Strogoff	22fde0799bce033f329158bd1ee537ec2a95db51a09fd4ecc5634ef4c0521dc2	pt	difficult-pronounce
adicione o Yamataka Eye à minha sofisticada lista de reprodução de jantar	5b3a441fd8d0a5e7b24abac3dcd4b65945a4e0d2f899731e4b8fb86d06fc6cba	pt	grammar-or-spelling
adicione o Yamataka Eye à minha sofisticada lista de reprodução de jantar	5b3a441fd8d0a5e7b24abac3dcd4b65945a4e0d2f899731e4b8fb86d06fc6cba	pt	different-language
adicione o Yamataka Eye à minha sofisticada lista de reprodução de jantar	5b3a441fd8d0a5e7b24abac3dcd4b65945a4e0d2f899731e4b8fb86d06fc6cba	pt	difficult-pronounce
O que foi tudo sobre?	0e9ecdbe209993db337e3ad883e54f581c8533860cdc84c3b881ffe2fa17079f	pt	grammar-or-spelling
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	grammar-or-spelling
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	different-language
Me dê a lista de filmes no Santikos Theatres	1849f2b3061e03d729ad24ce7d209e5a79845afd9b26872efdcbaf3beb6d9c47	pt	difficult-pronounce
"Meu nome é Melchizedek?", disse o velho.	c1571a50fea0420fd6062b3eb24bf2200c5288c832ead5e4da1c00806064b4d5	pt	grammar-or-spelling
"Meu nome é Melchizedek?", disse o velho.	c1571a50fea0420fd6062b3eb24bf2200c5288c832ead5e4da1c00806064b4d5	pt	different-language
"Meu nome é Melchizedek?", disse o velho.	c1571a50fea0420fd6062b3eb24bf2200c5288c832ead5e4da1c00806064b4d5	pt	difficult-pronounce
Quero reservar um restaurante ao ar livre para sab.	068655ce868b25727ecd5b77af34f741833ac51c220f8f1e9fd2e710d3c83027	pt	grammar-or-spelling
Se ele abandona essa perseguição? é porque não foi truelove...	5644f355fa7fd3857094efc9d5c235be12533b6d39f7da25a9e9c88150dc3d47	pt	grammar-or-spelling
Se ele abandona essa perseguição? é porque não foi truelove...	5644f355fa7fd3857094efc9d5c235be12533b6d39f7da25a9e9c88150dc3d47	pt	different-language
Se ele abandona essa perseguição? é porque não foi truelove...	5644f355fa7fd3857094efc9d5c235be12533b6d39f7da25a9e9c88150dc3d47	pt	difficult-pronounce
Dê-me a lista de filmes exibidos à noite no Great Escape Theatres.	31d90d9e0d499c07cbf9df04ea53e3e6d76926889a289a8abbfa65a0961d5cc6	pt	grammar-or-spelling
Dê-me a lista de filmes exibidos à noite no Great Escape Theatres.	31d90d9e0d499c07cbf9df04ea53e3e6d76926889a289a8abbfa65a0961d5cc6	pt	difficult-pronounce
Dê-me a lista de filmes exibidos à noite no Great Escape Theatres.	31d90d9e0d499c07cbf9df04ea53e3e6d76926889a289a8abbfa65a0961d5cc6	pt	different-language
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	grammar-or-spelling
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	different-language
Temo que seja o Steve Tina.	4afcb589fb2fd5feef804449aae1b7cf6bec75561000d82eebf91e1aa1bd272e	pt	difficult-pronounce
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	grammar-or-spelling
O que foi tudo sobre?	0e9ecdbe209993db337e3ad883e54f581c8533860cdc84c3b881ffe2fa17079f	pt	grammar-or-spelling
Colina de George e os bosques de Painshill.	fa4ddf138515cd905d4200bdbd2a2fa6e99e74a51f1b591cd7fdf693f347e584	pt	grammar-or-spelling
Colina de George e os bosques de Painshill.	fa4ddf138515cd905d4200bdbd2a2fa6e99e74a51f1b591cd7fdf693f347e584	pt	different-language
Colina de George e os bosques de Painshill.	fa4ddf138515cd905d4200bdbd2a2fa6e99e74a51f1b591cd7fdf693f347e584	pt	difficult-pronounce
É chuvoso em Greely Center?	42340b74a6d80ced16fe0c35f364d60c22fc936016146e1b7c3cccc66b4a5025	pt	different-language
É chuvoso em Greely Center?	42340b74a6d80ced16fe0c35f364d60c22fc936016146e1b7c3cccc66b4a5025	pt	grammar-or-spelling
É chuvoso em Greely Center?	42340b74a6d80ced16fe0c35f364d60c22fc936016146e1b7c3cccc66b4a5025	pt	difficult-pronounce
Adicionar villotta à lista de reprodução The MetalSucks Playlist	9694b3ee3d2b353e7b074a8667fd44251f5c91387b33737ffd81b7473077666d	pt	grammar-or-spelling
Adicionar villotta à lista de reprodução The MetalSucks Playlist	9694b3ee3d2b353e7b074a8667fd44251f5c91387b33737ffd81b7473077666d	pt	different-language
Adicionar villotta à lista de reprodução The MetalSucks Playlist	9694b3ee3d2b353e7b074a8667fd44251f5c91387b33737ffd81b7473077666d	pt	difficult-pronounce
Um homem com um chapéu branco está fazendo smoothies.	97fbd9b32492852cabd5ca8dd8e4f57979890a4c5c293fc356f939941921b2bd	pt	grammar-or-spelling
Um homem com um chapéu branco está fazendo smoothies.	97fbd9b32492852cabd5ca8dd8e4f57979890a4c5c293fc356f939941921b2bd	pt	different-language
Um homem com um chapéu branco está fazendo smoothies.	97fbd9b32492852cabd5ca8dd8e4f57979890a4c5c293fc356f939941921b2bd	pt	difficult-pronounce
Eu quero ouvir Merry Go Round por Gary Nichols do Groove Shark por favor.	1980fce313b1a1ec4a9f80609a3416fbd8336ac5b0250d741d82c207f8789f23	pt	grammar-or-spelling
Eu quero ouvir Merry Go Round por Gary Nichols do Groove Shark por favor.	1980fce313b1a1ec4a9f80609a3416fbd8336ac5b0250d741d82c207f8789f23	pt	different-language
Eu quero ouvir Merry Go Round por Gary Nichols do Groove Shark por favor.	1980fce313b1a1ec4a9f80609a3416fbd8336ac5b0250d741d82c207f8789f23	pt	difficult-pronounce
É possível ver O Dia do Chacal no Pacific Theatres	acb61f8feaa7cb7cf0777868c043900f017c9f35d5c40eab35981a9dddcf97d6	pt	grammar-or-spelling
É possível ver O Dia do Chacal no Pacific Theatres	acb61f8feaa7cb7cf0777868c043900f017c9f35d5c40eab35981a9dddcf97d6	pt	different-language
É possível ver O Dia do Chacal no Pacific Theatres	acb61f8feaa7cb7cf0777868c043900f017c9f35d5c40eab35981a9dddcf97d6	pt	difficult-pronounce
Procure o jogo Whitehorse	a0bd48a9acf32c455910844f75754d796e9abf10e61e198c49caf472bbfad89c	pt	grammar-or-spelling
Procure o jogo Whitehorse	a0bd48a9acf32c455910844f75754d796e9abf10e61e198c49caf472bbfad89c	pt	different-language
Procure o jogo Whitehorse	a0bd48a9acf32c455910844f75754d796e9abf10e61e198c49caf472bbfad89c	pt	difficult-pronounce
Cuidado com? este é um abismo sem fim!	4deeba20894f118ce47876d605747f30106a149175f7e480c451983530bea097	pt	grammar-or-spelling
Adicione Chad Hugo à minha lista de reprodução This Is Kendrick Lamar.	0da5fe090987c8ac20e3cfe115311f639c0c26fe391bc3bb546b80d49b4ef928	pt	grammar-or-spelling
Adicione Chad Hugo à minha lista de reprodução This Is Kendrick Lamar.	0da5fe090987c8ac20e3cfe115311f639c0c26fe391bc3bb546b80d49b4ef928	pt	different-language
Adicione Chad Hugo à minha lista de reprodução This Is Kendrick Lamar.	0da5fe090987c8ac20e3cfe115311f639c0c26fe391bc3bb546b80d49b4ef928	pt	difficult-pronounce
Encontre-me o filme com o título de Twitches	f1f2de3b2f31be52d75edd39305c3cddf796b24d62e9e0a4d9e949593e1d3bad	pt	grammar-or-spelling
Encontre-me o filme com o título de Twitches	f1f2de3b2f31be52d75edd39305c3cddf796b24d62e9e0a4d9e949593e1d3bad	pt	different-language
Encontre-me o filme com o título de Twitches	f1f2de3b2f31be52d75edd39305c3cddf796b24d62e9e0a4d9e949593e1d3bad	pt	difficult-pronounce
Eu quero ouvir o Electroclash	9c2f0c389fb3be6aaf47a502303a3a44b9ee264ab86862501ecc54da660c793c	pt	grammar-or-spelling
Eu quero ouvir o Electroclash	9c2f0c389fb3be6aaf47a502303a3a44b9ee264ab86862501ecc54da660c793c	pt	different-language
Eu quero ouvir o Electroclash	9c2f0c389fb3be6aaf47a502303a3a44b9ee264ab86862501ecc54da660c793c	pt	difficult-pronounce
Diga-me a casa de cinema mais próxima que joga Black Rage	3e54aa5f920e70b1e2b942c8e27c11b34728e89da7bb91d44613aba4b92f4971	pt	grammar-or-spelling
Diga-me a casa de cinema mais próxima que joga Black Rage	3e54aa5f920e70b1e2b942c8e27c11b34728e89da7bb91d44613aba4b92f4971	pt	different-language
Diga-me a casa de cinema mais próxima que joga Black Rage	3e54aa5f920e70b1e2b942c8e27c11b34728e89da7bb91d44613aba4b92f4971	pt	difficult-pronounce
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	grammar-or-spelling
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	different-language
North City está servindo a Taipei Youth Career Development Center	07594a45505f0814d5efa733e11f1157df48c65762b2eb90d30157255f3e910a	pt	difficult-pronounce
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	different-language
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	grammar-or-spelling
Você foi assisti Deadpool?	438ca4280ac4f97ced5960526b58869b292a21e378363fc045e822f6d1ce27b1	pt	difficult-pronounce
Esportista Jim Rome procurando dapper	728c306da8bccb060f2e903476773a9219eab5e0a5cd56ca7b4c5300165d593e	pt	grammar-or-spelling
Esportista Jim Rome procurando dapper	728c306da8bccb060f2e903476773a9219eab5e0a5cd56ca7b4c5300165d593e	pt	different-language
Esportista Jim Rome procurando dapper	728c306da8bccb060f2e903476773a9219eab5e0a5cd56ca7b4c5300165d593e	pt	difficult-pronounce
